gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	PapRCC_MNPb(mono)	PapRCC_NK cell	RCC1_CD4T cell	RCC1_CD8T cell	RCC1_MNPa(mono)	RCC1_MNPb(mono)	RCC1_MNPc(DC)	RCC1_MNPd(Mac)	RCC1_Mast cell	RCC1_NK cell	RCC1_NKT cell	RCC1_Neutrophil	RCC1_pDC	RCC2_B cell	RCC2_CD4T cell	RCC2_CD8T cell	RCC2_MNPa(mono)	RCC2_MNPb(mono)	RCC2_MNPc(DC)	RCC2_NK cell	RCC2_NKT cell	RCC2_Neutrophil	RCC3_B cell	RCC3_CD4T cell	RCC3_CD8T cell	RCC3_MNPa(mono)	RCC3_MNPb(mono)	RCC3_MNPc(DC)	RCC3_MNPd(Mac)	RCC3_Mast cell	RCC3_NK cell	RCC3_pDC	Teen Tx_CD4T cell	Teen Tx_MNPa(mono)	Teen Tx_MNPb(mono)	Teen Tx_MNPc(DC)	Teen Tx_MNPd(Mac)	Teen Tx_NK cell	TxK1_B cell	TxK1_CD4T cell	TxK1_CD8T cell	TxK1_MNPa(mono)	TxK1_MNPb(mono)	TxK1_MNPc(DC)	TxK1_MNPd(Mac)	TxK1_Mast cell	TxK1_NK cell	TxK2_CD8T cell	TxK2_MNPa(mono)	TxK2_MNPb(mono)	TxK2_NK cell	TxK2_Neutrophil	TxK3_CD4T cell	TxK3_CD8T cell	TxK3_MNPa(mono)	TxK3_MNPb(mono)	TxK3_MNPc(DC)	TxK3_MNPd(Mac)	TxK3_Mast cell	TxK3_NK cell	TxK4_B cell	TxK4_CD4T cell	TxK4_CD8T cell	TxK4_MNPa(mono)	TxK4_MNPb(mono)	TxK4_MNPc(DC)	TxK4_MNPd(Mac)	TxK4_Mast cell	TxK4_NK cell	TxK4_NKT cell	TxK4_pDC	VHLRCC_B cell	VHLRCC_CD4T cell	VHLRCC_CD8T cell	VHLRCC_MNPa(mono)	VHLRCC_MNPb(mono)	VHLRCC_MNPc(DC)	VHLRCC_MNPd(Mac)	VHLRCC_NK cell	VHLRCC_Neutrophil	VHLRCC_pDC	Wilms1_B cell	Wilms1_CD4T cell	Wilms1_CD8T cell	Wilms1_MNPa(mono)	Wilms1_MNPb(mono)	Wilms1_MNPc(DC)	Wilms1_MNPd(Mac)	Wilms1_NK cell	Wilms1_NKT cell	Wilms1_Neutrophil	Wilms1_pDC	Wilms2_B cell	Wilms2_CD4T cell	Wilms2_MNPa(mono)	Wilms2_MNPb(mono)	Wilms2_MNPd(Mac)	Wilms2_NK cell	Wilms2_NKT cell	Wilms2_Neutrophil	Wilms2_pDC	Wilms3_CD4T cell	Wilms3_CD8T cell	Wilms3_MNPa(mono)	Wilms3_MNPb(mono)	Wilms3_MNPc(DC)	Wilms3_Mast cell	Wilms3_NK cell	Wilms3_NKT cell
TNF	P01375	False	TNFA_HUMAN		CPI-SS0FBC9234C	0	0	0.26	2.901	0.231	0.142	0.437	0	0	0.087	0	0	1.889	0	0	0.367	0	0.854	0.101	1.116	0.219	0	0	5.086	65.898	0	0	0.226	0	0	0	0	0	1.146	1.407	0.824	0	0	1.562	0.412	0	1.379	0	0.126	0	0	0	0	0	0	0	0	0	0	0.165	0	0	0	0	0	0.17	2.58	0.564	0	0.529	0	3.903	0	0.702	0	0	0.588	1.149	0	0.187	0.784	1.508	0	0.126	0	0	0	0	0	0.105	0	0	0	0	0	0	0	0	2.222	0.628	0	0	0	0	0	0	0	0	1.394	0	0	0	0	0
PTN	P21246	False	PTN_HUMAN		CPI-SS00F4DDF4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369	0	0	0	0.101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNF	P01375	False	TNFA_HUMAN		CPI-SS034B442CE	0	0	0.26	2.901	0.231	0.142	0.437	0	0	0.087	0	0	1.889	0	0	0.367	0	0.854	0.101	1.116	0.219	0	0	5.086	65.898	0	0	0.226	0	0	0	0	0	1.146	1.407	0.824	0	0	1.562	0.412	0	1.379	0	0.126	0	0	0	0	0	0	0	0	0	0	0.165	0	0	0	0	0	0.17	2.58	0.564	0	0.529	0	3.903	0	0.702	0	0	0.588	1.149	0	0.187	0.784	1.508	0	0.126	0	0	0	0	0	0.105	0	0	0	0	0	0	0	0	2.222	0.628	0	0	0	0	0	0	0	0	1.394	0	0	0	0	0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS003610FF9	0	0	0	0	0	0	0.396	0	0	0.187	0	0	3.778	0	0.397	0.614	0	0	0.174	0	0.194	0	0	0	0	0	0	0	0	0	0	7.967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164	1.409	0.168	0	0	0.11	0	0	0	1.857	0	0	0	0.637	0	0	0.109	0	0.11	0	0.608	0.366	2.181	7.081	0	0	0	0	0.215	0	0	0	0.423	0.29	0	0	0	0	0.521	0	0	0	0	0	0	0.204	0	0	7.337
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS056BE1011	0	0	0	0	0.814	0.112	0.271	0	0	0	0	0	0	0	0.26	0.074	0.429	0.946	0.065	0.111	0	0	0	0	0	0	0	0	0	0	1.545	0	0	0.636	0	0.241	0	0	0	0	0	0.089	0	0	0.571	0	0	0	0.28	0	0	0	0	0	0.306	0	0	2.382	0	0	0	0	0.879	0	0	0	0	0	0	0	0.968	0	0	0	0.124	0.058	0.287	0	0	0	0	0	0.903	0	0.418	0	0.183	0	0.431	2.879	0	0	0	1.973	0.321	1.018	0	0	0	0	0	0	0	0.697	0	0	0	0	0
CCR7	P32248	False	CCR7_HUMAN		CPI-SS098EFF959	0	0	0.775	0	0	0	0.147	0	0	0	0	0	0	1.148	0.684	0	0	0	0.961	0	0	0	0	0.682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.193	0.87	0	0	0	0	0	0	0	0	0	0	0.864	0	0	0	0	0	0	0	0	0.081	0	0	0	0	0	0	0	0	0	0	0	4.141	0	0	0	0	0	0	0	0.272	0	0	0	0	0	0	0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0F8C664D9	0	0	0	0	0	0	0.396	0	0	0.187	0	0	3.778	0	0.397	0.614	0	0	0.174	0	0.194	0	0	0	0	0	0	0	0	0	0	7.967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164	1.409	0.168	0	0	0.11	0	0	0	1.857	0	0	0	0.637	0	0	0.109	0	0.11	0	0.608	0.366	2.181	7.081	0	0	0	0	0.215	0	0	0	0.423	0.29	0	0	0	0	0.521	0	0	0	0	0	0	0.204	0	0	7.337
CCR6	P51684	False	CCR6_HUMAN		CPI-SS07F015051	0	0	0.719	2.901	0	0	0.055	0	0	0.102	0	0	0	1.819	0.61	0.162	0	0	0.033	0	0	0	0	0	0	0	0	0.061	0	0	0	0	1.568	0	0	0.777	0	0	0.772	0.245	0	0	0	2.804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.554	0	0	0	0	0	0	0	0	0	0.956	0.288	0	0	0	0.038	0	0	0	0	0	0.166	0	0	0	0.257	0	0	0	0	0	0	0.382	0	0	0	0.248	1.724	0	0	2.115	0	0	0	0	0	0	0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0DBA4D668	0	0	0.868	0	0	0	0	0	0	0	0	0	0	0	0	0.477	0.093	0	0	0.104	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.792	0	0	0	0	0	0	0.175	0	0	0	0	0	0	0	0	0	0	0	0.744	0	0	0	0	0	0	0.608	0	0	0	0.082	0	0.23	0	0	0	0	1.445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS07155793F	0	0	0	0	0.171	0.091	0.209	0	0	0.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0DCA69916	0	0	0	0	0	0	0	0	0	0	0	0	0	1.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031	0	0	0	0	0	0	0	0	0	0	0.376	0	0	0	0	0	0	0	0	0	0.897	0	0	0	0	0	0	0	0	0	0	0.627	0.198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937	0
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0AA47D179	0	0	0	0	0	0	0	0	0	0	0	0	0	1.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031	0	0	0	0	0	0	0	0	0	0	0.376	0	0	0	0	0	0	0	0	0	0.897	0	0	0	0	0	0	0	0	0	0	0.627	0.198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937	0
CD27	P26842	False	CD27_HUMAN		CPI-SS0D4BF6CA3	0	0	0.443	0.882	0	0	0	0	0	0	1.547	0	0	0.909	2.306	0.93	0	0	0.043	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0.932	3.201	1.513	1.294	0	0	1.563	0.251	0	0	0	0	0	0	0	0	0	0	0	0.493	0	0	0	1.889	0.699	0.782	0	0	0	0	0	0	0	0	0.58	1.716	0	0	0	0	0	0.126	0	0	3.191	3.743	1.853	0	0	0	0	0	0	0	0	0	1.02	0	0	0	0	4.46	0	0	0.82	0	0	0	0	0	0	0
CD40	P25942	False	TNR5_HUMAN		CPI-SS083296041	0	0	0	0	0.231	0.2	0.12	0.964	0	0.057	0	0	0	2.166	0	0	0.066	0.211	0.228	0.044	0.177	0	0	0	0	0	0	0.457	0	0	0	0	0	0.217	0	0	0	0	1.523	0	0	0.331	0	0	0.325	0	0	0	0	17.212	0	0	0	0	0.306	0	0	0	0	0	0.739	0	0	0	0.529	0	0	0.652	0.219	0	0	3.382	0	0	0.195	0.292	0.189	0	0	0	0	0	0	0	0.134	0.871	3.727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD40	P25942	False	TNR5_HUMAN		CPI-SS05834E385	0	0	0	0	0.231	0.2	0.12	0.964	0	0.057	0	0	0	2.166	0	0	0.066	0.211	0.228	0.044	0.177	0	0	0	0	0	0	0.457	0	0	0	0	0	0.217	0	0	0	0	1.523	0	0	0.331	0	0	0.325	0	0	0	0	17.212	0	0	0	0	0.306	0	0	0	0	0	0.739	0	0	0	0.529	0	0	0.652	0.219	0	0	3.382	0	0	0.195	0.292	0.189	0	0	0	0	0	0	0	0.134	0.871	3.727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQB2	HLADQB2	False	HLADQB2		CPI-SS026776C89	0	0	0	0	0	0	0.541	0	0	0	0	0	0	0	0	0.121	0.098	0.341	2.025	0.111	0.043	0	0.766	0	0	0	0	5.472	1.992	0	0	0	0	0	0	0.517	0	0	0	0	0	0	0	0	0	0	0	0.76	0.28	0	0	0	0	0	0.408	0.365	0	0	0	0	0	0	0	0	0	0.515	0	0	0	0	0	0	0	0	0	0	0.186	0	0	0	0	0	0	0	0.049	0	0.375	0	0	0	0	0	0.111	0.058	0.044	0.091	3.981	0	0	0	1.868	0.69	0	14.746	0	22.17	0	0	0
HLA-DRB1	HLADRB1	False	HLADRB1		CPI-SS0EF0750A7	26.266	0	1.14	0	30.764	23.835	95.895	98.538	0	1.277	5.082	14.837	11.334	4.873	5.051	2.855	33.848	24.785	80.921	0.726	3.474	0	0	3.393	0	19.826	27.593	120.053	98.796	0	0	0	0	7.625	41.165	33.901	45.436	0	16.542	2.952	1.028	15.689	24.952	94.104	81.14	0	4.004	0	22.528	68.847	0	0	10.747	3.975	30.179	32.663	107.543	58.298	0	0	14.675	2.507	6.592	17.873	28.359	133.51	104.876	0	0.414	0	20.481	19.84	0	0	29.922	20.146	108.718	65.147	0.27	0	11.814	2.417	0.927	4.531	22.199	23.664	76.955	43.212	0	0	0	15.649	5.339	2.748	9.618	29.896	282.643	2.374	2.291	0	5.682	0.172	0	88.632	44.366	94.719	0	2.996	0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS09F430F14	0	0	0	0	0	0	0	0	0	0.087	0	0	0	0	0	0.167	0.093	0	0	0	0.192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0A93C11C8	0	0	0	0	0	0	0	0	0	0.087	0	0	0	0	0	0.167	0.093	0	0	0	0.192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS01BCB9360	0	0	0	0	0	0	0	0	0	0.364	0	0	0	0	0	0.209	0	0	0.015	0.405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.874	0	0	0	0	1.911	0	0	0	0	0.927	0	0	0	0	0	0	0	0	1.889	0.805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0	0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0BA3A1C3A	0	0	0	0	0	0	0	0	0	0.087	0	0	0	0	0	0.167	0.093	0	0	0	0.192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS0C23EF34B	0	0	0	0	0	0	0	0	0	0.364	0	0	0	0	0	0.209	0	0	0.015	0.405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.874	0	0	0	0	1.911	0	0	0	0	0.927	0	0	0	0	0	0	0	0	1.889	0.805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0	0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS07D71C546	3.752	0	0	0	0.609	0.606	0.346	0.943	0	0	0	0	0	0.909	0	0.24	0.497	0.614	0.607	0	0	0	0.179	1.653	0	0	0	0.056	0	0	0	0	0	0.728	0	0.492	0	0.592	0	0	0	0.432	0	0	0	0	0	0.76	0.28	0	0	0	0	0	1.287	0.626	0	0	0	0	0	0.14	0	1.08	0.733	0.235	0	0	0.237	1.501	1.07	0	0	0.845	1.412	1.588	0.122	0	0	0	0.608	0	0	0.906	0.4	1.854	0	0	0	0	0	0	0	0.51	0	0.182	0	0	0	0	1.868	0.69	0	0	8.873	0	0	0.879	0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS027CDEA08	3.752	0	0	0	0.609	0.606	0.346	0.943	0	0	0	0	0	0.909	0	0.24	0.497	0.614	0.607	0	0	0	0.179	1.653	0	0	0	0.056	0	0	0	0	0	0.728	0	0.492	0	0.592	0	0	0	0.432	0	0	0	0	0	0.76	0.28	0	0	0	0	0	1.287	0.626	0	0	0	0	0	0.14	0	1.08	0.733	0.235	0	0	0.237	1.501	1.07	0	0	0.845	1.412	1.588	0.122	0	0	0	0.608	0	0	0.906	0.4	1.854	0	0	0	0	0	0	0	0.51	0	0.182	0	0	0	0	1.868	0.69	0	0	8.873	0	0	0.879	0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS012B7C21D	0	0	0	0	0.175	0	0	0	0	0.354	0	0	0	0	0.146	0.167	0.101	0.112	0	0.241	0.089	6.518	0	0.503	0	0	0	0	0	0	0	0	0	0	0	0.191	0	0	0	0	0	0	0	0	0.559	0	0	0	0	0	0	0	0	0	0	0	0	2.601	0	0	0	0	0.287	0	0	0	3.903	0	0.127	0	0	0	2.662	0	0.244	0.196	0.048	0	0.708	0	0	0	1.383	0	0	0	0	0	0.805	0	0	0	0.221	0	0	0.091	0	0.264	0	0	0	0	0	0	0	0	0	0	0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS00D153A8A	0	0	0.23	0	0	0	0.106	0	0	0	0	0	9.445	0	0	0	0	0.106	0.962	0.269	0.14	0	0	0.823	0	0	0	0	0	0	0	0	0	0.051	0	0.172	0	0	0.233	0	0	0	0	0	0	0	0	0	0	0	0.677	0	0	0	0	0	0	0	0	0	0	0.483	0	0	0	0	0	0.652	0.556	0	0.968	0	0	0	0.02	0.222	0.093	0	0	0	2.812	0.109	0	0	0.07	0.871	0	0	0	0	0	0	0	1.634	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS003C9A532	3.752	0	0	0	0.609	0.606	0.346	0.943	0	0	0	0	0	0.909	0	0.24	0.497	0.614	0.607	0	0	0	0.179	1.653	0	0	0	0.056	0	0	0	0	0	0.728	0	0.492	0	0.592	0	0	0	0.432	0	0	0	0	0	0.76	0.28	0	0	0	0	0	1.287	0.626	0	0	0	0	0	0.14	0	1.08	0.733	0.235	0	0	0.237	1.501	1.07	0	0	0.845	1.412	1.588	0.122	0	0	0	0.608	0	0	0.906	0.4	1.854	0	0	0	0	0	0	0	0.51	0	0.182	0	0	0	0	1.868	0.69	0	0	8.873	0	0	0.879	0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0607D1101	0	0	0	0	0.175	0	0	0	0	0.354	0	0	0	0	0.146	0.167	0.101	0.112	0	0.241	0.089	6.518	0	0.503	0	0	0	0	0	0	0	0	0	0	0	0.191	0	0	0	0	0	0	0	0	0.559	0	0	0	0	0	0	0	0	0	0	0	0	2.601	0	0	0	0	0.287	0	0	0	3.903	0	0.127	0	0	0	2.662	0	0.244	0.196	0.048	0	0.708	0	0	0	1.383	0	0	0	0	0	0.805	0	0	0	0.221	0	0	0.091	0	0.264	0	0	0	0	0	0	0	0	0	0	0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS09D379E5B	0	0	0.23	0	0	0	0.106	0	0	0	0	0	9.445	0	0	0	0	0.106	0.962	0.269	0.14	0	0	0.823	0	0	0	0	0	0	0	0	0	0.051	0	0.172	0	0	0.233	0	0	0	0	0	0	0	0	0	0	0	0.677	0	0	0	0	0	0	0	0	0	0	0.483	0	0	0	0	0	0.652	0.556	0	0.968	0	0	0	0.02	0.222	0.093	0	0	0	2.812	0.109	0	0	0.07	0.871	0	0	0	0	0	0	0	1.634	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS02770D68F	3.752	0	0	0	0.609	0.606	0.346	0.943	0	0	0	0	0	0.909	0	0.24	0.497	0.614	0.607	0	0	0	0.179	1.653	0	0	0	0.056	0	0	0	0	0	0.728	0	0.492	0	0.592	0	0	0	0.432	0	0	0	0	0	0.76	0.28	0	0	0	0	0	1.287	0.626	0	0	0	0	0	0.14	0	1.08	0.733	0.235	0	0	0.237	1.501	1.07	0	0	0.845	1.412	1.588	0.122	0	0	0	0.608	0	0	0.906	0.4	1.854	0	0	0	0	0	0	0	0.51	0	0.182	0	0	0	0	1.868	0.69	0	0	8.873	0	0	0.879	0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS08C3D27F7	0	0	0	0	0.175	0	0	0	0	0.354	0	0	0	0	0.146	0.167	0.101	0.112	0	0.241	0.089	6.518	0	0.503	0	0	0	0	0	0	0	0	0	0	0	0.191	0	0	0	0	0	0	0	0	0.559	0	0	0	0	0	0	0	0	0	0	0	0	2.601	0	0	0	0	0.287	0	0	0	3.903	0	0.127	0	0	0	2.662	0	0.244	0.196	0.048	0	0.708	0	0	0	1.383	0	0	0	0	0	0.805	0	0	0	0.221	0	0	0.091	0	0.264	0	0	0	0	0	0	0	0	0	0	0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS05FEE05CB	0	0	0.23	0	0	0	0.106	0	0	0	0	0	9.445	0	0	0	0	0.106	0.962	0.269	0.14	0	0	0.823	0	0	0	0	0	0	0	0	0	0.051	0	0.172	0	0	0.233	0	0	0	0	0	0	0	0	0	0	0	0.677	0	0	0	0	0	0	0	0	0	0	0.483	0	0	0	0	0	0.652	0.556	0	0.968	0	0	0	0.02	0.222	0.093	0	0	0	2.812	0.109	0	0	0.07	0.871	0	0	0	0	0	0	0	1.634	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0C4D54E39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031	0	0	0	0	0	0	0	0	0.054	0	0	1.545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037	0	0	0	0	0	0	0	0	1.26	0	0	0	0	0	0	0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B87FE6E0	0	0	0	0	0.175	0	0	0	0	0.354	0	0	0	0	0.146	0.167	0.101	0.112	0	0.241	0.089	6.518	0	0.503	0	0	0	0	0	0	0	0	0	0	0	0.191	0	0	0	0	0	0	0	0	0.559	0	0	0	0	0	0	0	0	0	0	0	0	2.601	0	0	0	0	0.287	0	0	0	3.903	0	0.127	0	0	0	2.662	0	0.244	0.196	0.048	0	0.708	0	0	0	1.383	0	0	0	0	0	0.805	0	0	0	0.221	0	0	0.091	0	0.264	0	0	0	0	0	0	0	0	0	0	0
CD46	P15529	False	MCP_HUMAN		CPI-SS01A07768A	0	0	1.298	0	0.444	0.414	0.209	0.75	0	0.248	0	0	0	0	0	0.725	0.219	0.308	0.574	0.577	0.728	2.341	0	0.26	0	0	0	0	1.593	0	0	0	0	1.251	1.407	0.975	0	0.592	0.637	0	0	0.259	0	1.41	0.251	1.191	0	0	0	0	0	0	0	0	0	0.731	0.985	0	1.897	0	0.115	0.083	0.757	1.702	0.824	0.711	0	0	0	0	0	0	0	0.845	1.665	0.602	1.201	0	0.834	4.115	0.608	0	1.383	0	0.14	0	0	0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0E5AF12B6	0	0	0	0	0.175	0	0	0	0	0.354	0	0	0	0	0.146	0.167	0.101	0.112	0	0.241	0.089	6.518	0	0.503	0	0	0	0	0	0	0	0	0	0	0	0.191	0	0	0	0	0	0	0	0	0.559	0	0	0	0	0	0	0	0	0	0	0	0	2.601	0	0	0	0	0.287	0	0	0	3.903	0	0.127	0	0	0	2.662	0	0.244	0.196	0.048	0	0.708	0	0	0	1.383	0	0	0	0	0	0.805	0	0	0	0.221	0	0	0.091	0	0.264	0	0	0	0	0	0	0	0	0	0	0
GPR25	O00155	False	GPR25_HUMAN		CPI-SS0EECD7662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0CF0E4DE9	0	0	0	0	0.176	0	0.359	0.805	8.301	0	0	0	0	0	0	0	0	0	0.076	0	0.131	0	0	0	0	0	0	3.24	0	0.56	0	0	0	0	0	0	0	0	0	0.193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.917	0	0.063	0	0	0	0.903	0	1.084	0	26.878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08BFF4F9B	0	82.305	0	0	4.534	3.028	11.542	14.715	0	18.719	0	0	9.445	0	2.016	2.894	1.012	0.979	2.855	62.621	4.011	0	0	2.796	0	0	0	18.199	0	0	0	29.875	0	12.256	0	28.889	0	1.865	0	4.641	2.437	4.25	0	22.914	12.41	0	24.25	0	0.841	0	40.289	0	0	0	4.374	0	29.925	0	0	27.218	2.2	0	1.587	13.998	2.152	16.981	26.126	0	19.502	1.857	0	0	0	0	0.814	5.399	44.689	0	17.912	0	0	0	0	0	0.768	0	28.901	0	3.067	0	0	0	0.317	2.177	11.768	2.129	0	17.479	0	0	0	15.02	0	4.877	0	2.823	0	222.237	0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F6B529A1	0	49.971	4.873	19.605	0	0	0.15	0	0	20.042	32.706	0	0	0	11.722	36.115	0	1.367	0.31	22.801	31.014	0	0	7.747	28.83	0	0	0.449	0	0	31.111	0	3.016	0.063	0	0	0	6.767	0	3.408	25.468	1.385	0	0.503	0	0	22.365	23.614	0.841	0	19.851	0	32.241	36.956	4.374	0	0.985	0	0	41.64	1.323	12.026	49.06	0	0	0.881	0	0	37.7	40.02	0	0	2.527	35.398	0	0	0.183	0	18.923	0	0	0	9.499	87.872	0	0	0	0	19.153	23.028	0	0	0	2.19	0	0	0	24.178	15.93	0	5.603	6.307	61.387	0	0	2.002	0	28.679	73.368
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS0C6311D2D	18.762	2.939	0	0.882	2.051	9.714	6.317	9.696	0	2.542	2.033	0	0	0	0	0.896	0.505	1.94	1.655	6.602	0.603	0	0	1.45	0	0	0	4	0	0	0	11.95	0	1.638	0	3.731	0	0	0	5.803	0	1.49	0	5.262	0	0	0	0	0	0	4.738	0	0	1.256	0.408	0	27.705	0	0	0	0	0	3.721	2.933	3.801	2.317	23.419	0	5.07	0	0	0	0	0	0.767	0.815	26.249	3.257	1.996	0	0	0	0	0	1.235	0	16.194	0	3.067	0	70.866	0	0	0.404	5.463	2.249	0	7.265	0	0	0	0	0	3.484	0	0	0	37.664	0
