gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B_cells	DC	EVT_1	EVT_2	Endo_F	Endo_L	Endo_M	GC	Granulocytes	HOFB	ILC3	M3	MO	NK	PV MMP11	PV MYH11	PV STEAP4	Plasma	SCT	T_cells	VCT	VCT_CCC	VCT_fusing	VCT_p	dDC	dEpi_lumenal	dEpi_secretory	dM1	dM2	dNK1	dNK2	dNK3	dS1	dS2	dS3	dT_cells	dT_regs	eEVT	fF1	fF2	iEVT	uSMC
INHA	P05111	False	INHA_HUMAN		CPI-SC06FA9E664	INHA	0.0	0.0	0.067	0.123	0.008	0.0	0.014	0.149	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.178	0.0	0.028	0.154	0.097	0.046	0.0	0.0	0.013	0.0	0.0	0.029	0.0	0.0	0.012	0.058	0.1	0.0	0.0	0.0	0.012	0.0	0.254	0.012
BMP5	P22003	False	BMP5_HUMAN		CPI-SC04091C5FD	BMP5	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.081	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.032	0.025	0.0	0.029	0.0	0.0	0.009	0.0	0.015	0.0	0.011	0.0	0.0	0.004	0.0	0.013	0.0	0.018	0.847	0.6	0.034	0.009
BMP6	P22004	False	BMP6_HUMAN		CPI-SC0A978EC39	BMP6	0.0	0.0	0.0	0.0	0.18	0.026	0.267	0.072	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.015	0.0	0.0	0.0	0.0	0.016	0.015	0.001	0.0	0.0	0.0	0.029	0.0	0.0	0.027
BMP7	P18075	False	BMP7_HUMAN		CPI-SC0A9057425	BMP7	0.0	0.0	0.037	0.092	0.0	0.0	0.026	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.581	0.237	0.204	0.501	0.0	0.0	0.0	0.009	0.04	0.004	0.0	0.0	0.01	0.006	0.0	0.0	0.0	0.025	0.094	0.094	0.023	0.017
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SC0EBF691F3	BMP8A	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.014	0.0	0.0	0.012	0.01	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.008
INHA	P05111	False	INHA_HUMAN		CPI-SC0D868E29E	INHA	0.0	0.0	0.067	0.123	0.008	0.0	0.014	0.149	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.178	0.0	0.028	0.154	0.097	0.046	0.0	0.0	0.013	0.0	0.0	0.029	0.0	0.0	0.012	0.058	0.1	0.0	0.0	0.0	0.012	0.0	0.254	0.012
BMP5	P22003	False	BMP5_HUMAN		CPI-SC0D0822443	BMP5	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.081	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.032	0.025	0.0	0.029	0.0	0.0	0.009	0.0	0.015	0.0	0.011	0.0	0.0	0.004	0.0	0.013	0.0	0.018	0.847	0.6	0.034	0.009
BMP6	P22004	False	BMP6_HUMAN		CPI-SC00DF87C38	BMP6	0.0	0.0	0.0	0.0	0.18	0.026	0.267	0.072	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.015	0.0	0.0	0.0	0.0	0.016	0.015	0.001	0.0	0.0	0.0	0.029	0.0	0.0	0.027
BMP7	P18075	False	BMP7_HUMAN		CPI-SC04771EF53	BMP7	0.0	0.0	0.037	0.092	0.0	0.0	0.026	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.581	0.237	0.204	0.501	0.0	0.0	0.0	0.009	0.04	0.004	0.0	0.0	0.01	0.006	0.0	0.0	0.0	0.025	0.094	0.094	0.023	0.017
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SC0BD23E626	BMP8A	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.014	0.0	0.0	0.012	0.01	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.008
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0BA601DC4	BDNF	0.0	0.0	0.0	0.0	0.008	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.002	0.0	0.0	0.007	0.0	0.0	0.003	0.004	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.013
NTN4	Q9HB63	False	NET4_HUMAN		CPI-SS0E3AA6B7B	NTN4	0.0	0.0	0.062	0.097	0.008	0.232	0.115	0.372	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.152	0.0	0.0	0.013	0.0	0.059	0.063	0.013	0.072	0.0	0.726	0.089	0.009	0.012	0.031	0.0	0.039	0.018	0.017	0.007	0.0	0.0	0.599	0.013	0.0	0.378	0.033
NTF3	P20783	False	NTF3_HUMAN		CPI-SS093E05DD4	NTF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.009	0.011	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.009	0.103	0.0	0.011
NTF4	P34130	False	NTF4_HUMAN		CPI-SS088C1035B	NTF4	0.0	0.0	0.007	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.023	0.007	0.03	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCA	P01258	False	CALC_HUMAN		CPI-SC00EA503F2	CALCA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALCB	P10092	False	CALCB_HUMAN		CPI-SC02CD655EB	CALCB	0.0	0.0	0.008	0.0	0.008	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.001	0.02	0.021	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
CLSTN1	O94985	False	CSTN1_HUMAN		CPI-SS084EA55C0	CLSTN1	0.24	0.062	0.039	0.029	0.192	0.142	0.247	0.0	0.0	0.223	0.255	0.085	0.032	0.016	0.142	0.129	0.203	0.0	0.092	0.074	0.137	0.152	0.071	0.199	0.265	0.427	0.267	0.143	0.148	0.086	0.161	0.1	0.192	0.277	0.231	0.062	0.082	0.058	0.224	0.176	0.037	0.389
CLSTN2	Q9H4D0	False	CSTN2_HUMAN		CPI-SS09A6C048C	CLSTN2	0.0	0.0	0.0	0.019	0.008	0.0	0.007	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.253	0.265	0.0	0.0	0.01	0.0	0.003	0.0	0.0	0.007	0.0	0.0	0.014	0.006	0.041	0.014	0.006	0.0	0.107	0.09	0.056	0.0	0.0	0.017	0.025	0.0	0.0	0.097
CLSTN3	Q9BQT9	False	CSTN3_HUMAN		CPI-SS0B880A155	CLSTN3	0.139	0.0	0.034	0.034	0.076	0.03	0.208	0.191	0.0	0.001	0.038	0.0	0.0	0.027	0.055	0.0	0.122	0.0	0.027	0.0	0.019	0.0	0.01	0.027	0.0	0.0	0.015	0.008	0.025	0.188	0.228	0.095	0.061	0.059	0.063	0.049	0.113	0.208	0.021	0.0	0.112	0.028
LRRTM1	Q86UE6	False	LRRT1_HUMAN		CPI-SS043D3630C	LRRTM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
LRRTM2	O43300	False	LRRT2_HUMAN		CPI-SS0E5F8A5F7	LRRTM2	0.0	0.0	0.006	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.007	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.004
LRRTM3	Q86VH5	False	LRRT3_HUMAN		CPI-SS0626DF0EB	LRRTM3	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.014	0.0	0.0	0.014	0.003	0.001	0.0	0.0	0.0	0.0	0.09	0.0	0.051
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS03466C597	LRRTM4	0.0	0.0	0.0	0.065	0.174	0.03	0.0	0.0	0.0	0.007	0.0	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.124	0.007	0.0	0.09	0.0	0.0	0.019	0.026	0.0	0.034	0.0	0.0	0.003	0.003	0.0	0.0	0.0	0.04	0.019	0.027	0.016	0.022
NLGN1	Q8N2Q7	False	NLGN1_HUMAN		CPI-SS0D2DF7881	NLGN1	0.0	0.0	0.07	0.068	0.125	0.188	0.116	0.317	0.0	0.018	0.0	0.058	0.0	0.0	0.123	0.0	0.367	0.0	0.168	0.0	0.082	0.166	0.0	0.143	0.0	0.0	0.057	0.011	0.085	0.0	0.016	0.0	0.152	0.356	0.155	0.0	0.0	0.042	0.042	0.0	0.171	0.267
NLGN2	Q8NFZ4	False	NLGN2_HUMAN		CPI-SS0B360C289	NLGN2	0.0	0.0	0.067	0.048	0.008	0.125	0.081	0.026	0.0	0.003	0.0	0.0	0.0	0.0	0.081	0.095	0.081	0.0	0.006	0.0	0.009	0.014	0.0	0.002	0.0	0.0	0.03	0.0	0.021	0.023	0.0	0.0	0.106	0.091	0.154	0.0	0.0	0.0	0.063	0.024	0.12	0.062
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS0613D0B62	NLGN3	0.0	0.0	0.009	0.116	0.008	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.009	0.0	0.014	0.029	0.0	0.003	0.148	0.0	0.008	0.028	0.007	0.008	0.013	0.0	0.005	0.004	0.0	0.0	0.0	0.0	0.01	0.0	0.011	0.028
NLGN4X	Q8N0W4	False	NLGNX_HUMAN		CPI-SS0FA378947	NLGN4X	0.0	0.0	0.038	0.098	0.175	0.191	0.189	0.133	0.0	0.021	0.0	0.058	0.0	0.0	0.0	0.0	0.156	0.0	0.103	0.0	0.119	0.057	0.034	0.073	0.187	0.0	0.015	0.017	0.028	0.017	0.0	0.0	0.174	0.229	0.175	0.0	0.0	0.086	0.047	0.0	0.057	0.169
NLGN4Y	Q8NFZ3	False	NLGNY_HUMAN		CPI-SS0CCB5F46B	NLGN4Y	0.0	0.0	0.01	0.0	0.082	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.02	0.0	0.0	0.0
CLSTN1	O94985	False	CSTN1_HUMAN		CPI-SS0BF9265F0	CLSTN1	0.24	0.062	0.039	0.029	0.192	0.142	0.247	0.0	0.0	0.223	0.255	0.085	0.032	0.016	0.142	0.129	0.203	0.0	0.092	0.074	0.137	0.152	0.071	0.199	0.265	0.427	0.267	0.143	0.148	0.086	0.161	0.1	0.192	0.277	0.231	0.062	0.082	0.058	0.224	0.176	0.037	0.389
CLSTN2	Q9H4D0	False	CSTN2_HUMAN		CPI-SS093707FE0	CLSTN2	0.0	0.0	0.0	0.019	0.008	0.0	0.007	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.253	0.265	0.0	0.0	0.01	0.0	0.003	0.0	0.0	0.007	0.0	0.0	0.014	0.006	0.041	0.014	0.006	0.0	0.107	0.09	0.056	0.0	0.0	0.017	0.025	0.0	0.0	0.097
CLSTN3	Q9BQT9	False	CSTN3_HUMAN		CPI-SS0C1A7F44C	CLSTN3	0.139	0.0	0.034	0.034	0.076	0.03	0.208	0.191	0.0	0.001	0.038	0.0	0.0	0.027	0.055	0.0	0.122	0.0	0.027	0.0	0.019	0.0	0.01	0.027	0.0	0.0	0.015	0.008	0.025	0.188	0.228	0.095	0.061	0.059	0.063	0.049	0.113	0.208	0.021	0.0	0.112	0.028
LRRTM1	Q86UE6	False	LRRT1_HUMAN		CPI-SS0888FD8F7	LRRTM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
LRRTM2	O43300	False	LRRT2_HUMAN		CPI-SS023A16921	LRRTM2	0.0	0.0	0.006	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.007	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.004
LRRTM3	Q86VH5	False	LRRT3_HUMAN		CPI-SS08D8F6957	LRRTM3	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.014	0.0	0.0	0.014	0.003	0.001	0.0	0.0	0.0	0.0	0.09	0.0	0.051
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS06157E5AF	LRRTM4	0.0	0.0	0.0	0.065	0.174	0.03	0.0	0.0	0.0	0.007	0.0	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.124	0.007	0.0	0.09	0.0	0.0	0.019	0.026	0.0	0.034	0.0	0.0	0.003	0.003	0.0	0.0	0.0	0.04	0.019	0.027	0.016	0.022
NLGN1	Q8N2Q7	False	NLGN1_HUMAN		CPI-SS0CF0A8519	NLGN1	0.0	0.0	0.07	0.068	0.125	0.188	0.116	0.317	0.0	0.018	0.0	0.058	0.0	0.0	0.123	0.0	0.367	0.0	0.168	0.0	0.082	0.166	0.0	0.143	0.0	0.0	0.057	0.011	0.085	0.0	0.016	0.0	0.152	0.356	0.155	0.0	0.0	0.042	0.042	0.0	0.171	0.267
NLGN2	Q8NFZ4	False	NLGN2_HUMAN		CPI-SS0934535FF	NLGN2	0.0	0.0	0.067	0.048	0.008	0.125	0.081	0.026	0.0	0.003	0.0	0.0	0.0	0.0	0.081	0.095	0.081	0.0	0.006	0.0	0.009	0.014	0.0	0.002	0.0	0.0	0.03	0.0	0.021	0.023	0.0	0.0	0.106	0.091	0.154	0.0	0.0	0.0	0.063	0.024	0.12	0.062
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS074EA7741	NLGN3	0.0	0.0	0.009	0.116	0.008	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.009	0.0	0.014	0.029	0.0	0.003	0.148	0.0	0.008	0.028	0.007	0.008	0.013	0.0	0.005	0.004	0.0	0.0	0.0	0.0	0.01	0.0	0.011	0.028
NLGN4X	Q8N0W4	False	NLGNX_HUMAN		CPI-SS0E988B9C0	NLGN4X	0.0	0.0	0.038	0.098	0.175	0.191	0.189	0.133	0.0	0.021	0.0	0.058	0.0	0.0	0.0	0.0	0.156	0.0	0.103	0.0	0.119	0.057	0.034	0.073	0.187	0.0	0.015	0.017	0.028	0.017	0.0	0.0	0.174	0.229	0.175	0.0	0.0	0.086	0.047	0.0	0.057	0.169
NLGN4Y	Q8NFZ3	False	NLGNY_HUMAN		CPI-SS07C26C799	NLGN4Y	0.0	0.0	0.01	0.0	0.082	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.02	0.0	0.0	0.0
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0F60C6D89	CCL13	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.004	0.071	0.074	0.0	0.015	0.0	0.003	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.004	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS004B1EBD1	CCL14	0.0	0.0	0.0	0.0	0.0	0.113	0.147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS010BB499F	CCL2	0.0	0.0	0.004	0.045	0.237	0.192	0.161	0.093	0.0	0.516	0.0	0.213	0.199	0.0	0.0	0.234	0.316	0.0	0.01	0.104	0.007	0.0	0.0	0.0	0.0	0.0	0.013	0.302	0.399	0.014	0.058	0.028	0.055	0.05	0.026	0.007	0.0	0.0	0.024	0.166	0.0	0.026
CCL3	P10147	False	CCL3_HUMAN		CPI-SS0B03ACD14	CCL3	0.0	0.348	0.016	0.045	0.069	0.0	0.016	0.0	0.626	1.192	1.05	0.97	1.859	0.634	0.054	0.106	0.029	0.195	0.024	0.081	0.047	0.012	0.049	0.013	0.0	0.0	0.072	1.513	1.078	0.951	1.014	1.488	0.022	0.036	0.009	0.332	0.31	0.038	0.052	0.0	0.014	0.016
CCL4	P13236	False	CCL4_HUMAN		CPI-SS087BEB1C9	CCL4	0.1	0.202	0.016	0.005	0.237	0.169	0.032	0.0	1.069	0.894	1.626	0.622	1.103	1.357	0.0	0.0	0.112	0.0	0.021	0.425	0.036	0.028	0.01	0.034	0.098	0.0	0.152	1.165	0.886	1.399	1.979	2.123	0.026	0.039	0.036	0.538	0.937	0.021	0.102	0.098	0.011	0.043
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0E555F91F	CCL5	0.0	0.057	0.006	0.0	0.0	0.0	0.009	0.0	0.0	0.08	1.285	0.084	0.032	1.781	0.0	0.0	0.0	0.0	0.049	1.303	0.006	0.006	0.03	0.032	0.098	0.0	0.066	0.172	0.134	0.39	0.731	2.081	0.006	0.014	0.007	0.703	1.259	0.032	0.02	0.0	0.0	0.003
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0FD442A0E	CCL7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0F6F1C29E	CCL8	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.028	0.0	0.0	0.109	0.0	0.0	0.0	0.098	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.068	0.073	0.007	0.0	0.0	0.023	0.091	0.236	0.0	0.0	0.0	0.0	0.022	0.0	0.0
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS09DAE86C9	CCL13	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.004	0.071	0.074	0.0	0.015	0.0	0.003	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.004	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS07D36FFB5	CCL14	0.0	0.0	0.0	0.0	0.0	0.113	0.147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL24	O00175	False	CCL24_HUMAN		CPI-SS0B0AC1603	CCL24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS01FCCEBB9	CCL26	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.025	0.0	0.0	0.0	0.004	0.0	0.0	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08BFF4F9B	CCL3	0.0	0.348	0.016	0.045	0.069	0.0	0.016	0.0	0.626	1.192	1.05	0.97	1.859	0.634	0.054	0.106	0.029	0.195	0.024	0.081	0.047	0.012	0.049	0.013	0.0	0.0	0.072	1.513	1.078	0.951	1.014	1.488	0.022	0.036	0.009	0.332	0.31	0.038	0.052	0.0	0.014	0.016
CCL3L1	P16619	False	CCL3L1		CPI-SS0C6311D2D	CCL3L1	0.139	0.138	0.005	0.0	0.0	0.0	0.011	0.0	0.0	0.263	0.108	0.309	1.055	0.193	0.0	0.0	0.0	0.0	0.009	0.042	0.01	0.007	0.0	0.002	0.0	0.0	0.017	0.661	0.463	0.123	0.04	0.413	0.003	0.019	0.011	0.127	0.063	0.0	0.007	0.022	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F6B529A1	CCL5	0.0	0.057	0.006	0.0	0.0	0.0	0.009	0.0	0.0	0.08	1.285	0.084	0.032	1.781	0.0	0.0	0.0	0.0	0.049	1.303	0.006	0.006	0.03	0.032	0.098	0.0	0.066	0.172	0.134	0.39	0.731	2.081	0.006	0.014	0.007	0.703	1.259	0.032	0.02	0.0	0.0	0.003
CCL7	P80098	False	CCL7_HUMAN		CPI-SS008CEEAB9	CCL7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0DF6991A8	CCL8	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.028	0.0	0.0	0.109	0.0	0.0	0.0	0.098	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.068	0.073	0.007	0.0	0.0	0.023	0.091	0.236	0.0	0.0	0.0	0.0	0.022	0.0	0.0
CCL22	O00626	False	CCL22_HUMAN		CPI-SS0AEC33FF1	CCL22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS0FDAB7BA8	CXCL10	0.0	0.994	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.03	0.0	0.419	0.627	0.0	0.083	0.106	0.048	0.0	0.0	0.0	0.007	0.0	0.0	0.005	0.0	0.0	0.006	0.388	0.015	0.0	0.012	0.0	0.045	0.046	0.016	0.016	0.0	0.0	0.007	0.0	0.002	0.006
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0CC738ABC	CXCL11	0.0	0.371	0.0	0.058	0.119	0.0	0.016	0.0	0.0	0.0	0.0	0.264	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109	0.0	0.018	0.0	0.0	0.018	0.001	0.001	0.01	0.0	0.0	0.0	0.0	0.0	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0B1B18F2D	CXCL12	0.0	0.0	0.0	0.0	0.224	0.06	0.165	0.0	0.0	0.032	0.071	0.0	0.022	0.0	0.221	0.046	0.061	0.0	0.0	0.0	0.0	0.005	0.0	0.005	0.0	0.0	0.004	0.017	0.064	0.035	0.017	0.0	0.262	0.232	0.217	0.0	0.0	0.43	0.0	0.0	0.024	0.066
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0CDAC688B	CXCL2	0.139	0.174	0.007	0.014	0.341	0.289	0.128	0.0	0.0	0.079	0.072	0.128	0.848	0.0	0.229	0.511	0.201	0.0	0.003	0.0	0.002	0.0	0.0	0.003	0.113	0.236	0.234	0.65	0.159	0.053	0.057	0.028	0.067	0.234	0.25	0.121	0.0	0.0	0.031	0.0	0.002	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS068BC31E4	CXCL9	0.0	1.24	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.005	0.0	0.342	0.192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.448	0.005	0.0	0.02	0.0	0.015	0.001	0.003	0.019	0.061	0.0	0.0	0.0	0.0	0.0
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS02647DD07	CCL13	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.004	0.071	0.074	0.0	0.015	0.0	0.003	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.004	0.0
